season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,residual,fan_score
16,5,Sean Lowe,240.0,5.0,True,Peta Murgatroyd,TV Personality,29,Texas,United States,Eliminated Week 8,6,8,0.5971590508707189,200.0,40.0,0,0.5403265587137271,0.4328670106296893
16,6,Sean Lowe,230.0,4.0,True,Peta Murgatroyd,TV Personality,29,Texas,United States,Eliminated Week 8,6,8,0.620150662216652,208.0,-10.0,0,1.0242479379669884,0.37469574976011766
16,7,Sean Lowe,240.0,6.0,True,Peta Murgatroyd,TV Personality,29,Texas,United States,Eliminated Week 8,6,8,0.6180927401527304,211.66666666666663,10.0,0,0.19958680091281344,0.47507233376284874
16,8,Sean Lowe,210.0,6.0,True,Peta Murgatroyd,TV Personality,29,Texas,United States,Eliminated Week 8,6,8,0.5877465241208281,215.7142857142857,-30.0,1,0.34132004404926786,0.45743824475549505
16,1,Victor Ortiz,180.0,5.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,-0.3687968558247985,0.0,,0,0.16973248609357583,0.478796164039829
16,2,Victor Ortiz,180.0,5.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,-0.6346968250989858,180.0,0.0,0,0.3038626687803223,0.46209006170022776
16,3,Victor Ortiz,230.0,3.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,0.478471423947067,180.0,50.0,0,3.0976674323965216,0.17525477961469318
16,4,Victor Ortiz,180.0,7.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,-0.0723230455639044,196.66666666666663,-50.0,1,0.6984113974875523,0.41357505031101754
16,5,Victor Ortiz,210.0,6.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,0.3250359390815305,192.5,30.0,0,1.6193116923079236,0.3079638376449602
16,6,Victor Ortiz,200.0,7.0,True,Lindsay Arnold,Athlete,26,Kansas,United States,Eliminated Week 6,8,6,0.3650029611903723,196.0,-10.0,1,1.4663926030355725,0.32449371332545407
16,1,Wynonna Judd,180.0,5.0,True,Tony Dovolani,Singer/Rapper,48,Kentucky,United States,Eliminated Week 3,11,3,-0.3687968558247985,0.0,,0,3.169732486093576,0.17010740698853286
16,2,Wynonna Judd,180.0,5.0,True,Tony Dovolani,Singer/Rapper,48,Kentucky,United States,Eliminated Week 3,11,3,-0.6346968250989858,180.0,0.0,0,3.3038626687803223,0.16084809503147204
16,3,Wynonna Judd,150.0,7.0,True,Tony Dovolani,Singer/Rapper,48,Kentucky,United States,Eliminated Week 3,11,3,-0.6418409802957802,180.0,-30.0,1,2.6396038960969506,0.2108512460485533
16,1,Zendaya,240.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.6737703456663913,0.0,,0,-0.5663098929010593,0.5703195307778364
16,2,Zendaya,260.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.5414065752403934,240.0,20.0,0,0.0038121948810099227,0.4995234757841497
16,3,Zendaya,259.99800000000005,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,0.8985605677280293,250.0,-0.0019999999999527,0,-1.0948908678203013,0.6335427093194613
16,4,Zendaya,260.0,2.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,0.79555350120295,253.33266666666668,0.0019999999999527,0,-1.681805830199302,0.6986553462747143
16,5,Zendaya,290.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.0506975705193662,254.9995,30.0,0,-0.8102168348107686,0.5999143911786533
16,6,Zendaya,255.0,3.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,0.8327737464052185,261.9996,-35.0,0,-2.0039015330684435,0.7314419496868398
16,7,Zendaya,300.0,2.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.0460030987200055,260.833,45.0,0,-1.2156151699440683,0.6474405205085828
16,8,Zendaya,290.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.172447729463828,266.4282857142857,-10.0,0,-0.5575419556885182,0.5692448870653195
16,9,Zendaya,275.0,3.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.0818884294263162,269.37475,-15.0,0,-1.5404808728788986,0.6835729026713573
16,10,Zendaya,300.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,16,California,United States,2nd Place,2,999,1.4052386267715449,269.9997777777778,25.0,0,-0.135600715935277,0.5169435993360001
17,1,Amber Riley,270.0,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,1.6076544546414364,0.0,,0,-1.6827522723296298,0.6987549670031641
17,2,Amber Riley,240.0,3.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.6030432838410462,270.0,-30.0,0,-3.381723617632918,0.8443374625002346
17,3,Amber Riley,240.0,4.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.3615889404918948,255.0,0.0,0,-4.273826307665482,0.8944395129341097
17,4,Amber Riley,270.0,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.754282566033376,250.0,30.0,0,-2.348991259663826,0.7639566604068286
17,5,Amber Riley,260.0,3.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.5379726706035783,255.0,-10.0,0,-3.5465275249108688,0.854863082410479
17,6,Amber Riley,319.999,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.8855550992592837,256.0,59.99899999999997,0,-2.097714933805921,0.7405554411197934
17,7,Amber Riley,295.0,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.8065200481982687,266.6665,-24.998999999999967,0,-2.2012113898275216,0.7503735773744857
17,8,Amber Riley,280.0,2.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.8435581168455181,270.71414285714286,-15.0,0,-2.5390879214101547,0.7806646715104089
17,9,Amber Riley,255.0,4.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,0.8941344770701198,271.874875,-25.0,0,-3.2794372370615417,0.8374966461595696
17,10,Amber Riley,296.25,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,1.3714442061699208,269.99988888888885,41.25,0,-1.1951186033711165,0.6450977146119857
17,11,Amber Riley,313.332,1.0,True,Derek Hough,Actor/Actress,27,California,United States,1st Place,1,999,1.5396403222499455,272.6249,17.081999999999994,0,-0.890108497069098,0.6094626958282571
17,1,Bill Engvall,180.0,6.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,-0.9456790909655514,0.0,,0,-5.262918643278711,0.9328590089757168
17,2,Bill Engvall,210.0,5.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,-0.3837548169897562,180.0,30.0,0,-3.254181788159788,0.8357707306002291
17,3,Bill Engvall,240.0,4.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.3615889404918948,195.0,30.0,0,-1.4746361333442088,0.6764091130916702
17,4,Bill Engvall,210.0,3.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.1300487182816165,210.0,-30.0,0,-1.4155648343540026,0.6699109700379287
17,5,Bill Engvall,240.0,4.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.3702928771686967,210.0,30.0,0,-1.4091044257969898,0.6691962824858798
17,6,Bill Engvall,239.999,8.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.3299112313740656,216.0,-0.0010000000000047,1,-2.9451280830759714,0.8134467949240264
17,7,Bill Engvall,250.00000000000003,5.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.4778250851589745,219.99983333333333,10.001000000000031,1,-1.4212748179015833,0.6705419885854236
17,8,Bill Engvall,240.0,5.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.562372077897012,224.28557142857144,-10.000000000000028,1,-1.2580282021273197,0.6522658790069905
17,9,Bill Engvall,210.0,5.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.5689946672264399,226.249875,-30.0,1,-1.2397903997765178,0.6501947130493672
17,10,Bill Engvall,225.0,5.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,0.8485524352556366,224.44433333333333,15.0,1,-0.7534800237169588,0.5930865934389117
17,11,Bill Engvall,254.999,4.0,True,Emma Slater,Comedian,56,Texas,United States,Eliminated Week 11,4,11,1.127500288439616,224.4999,29.998999999999967,1,0.1546392254585376,0.480679721096966
17,1,Bill Nye,140.0,8.0,True,Tyne Stecklein,TV Personality,57,Washington D.C.,United States,Eliminated Week 3,11,3,-2.0804940001242125,0.0,,1,-0.9132153225490036,0.6122091112245913
17,2,Bill Nye,170.0,9.0,True,Tyne Stecklein,TV Personality,57,Washington D.C.,United States,Eliminated Week 3,11,3,-1.6994856180974929,140.0,30.0,1,-0.19028667971153368,0.5237679082376376
17,3,Bill Nye,160.0,6.0,True,Tyne Stecklein,TV Personality,57,Washington D.C.,United States,Eliminated Week 3,11,3,-0.6903061591208901,155.0,-10.0,1,2.8872311751743425,0.19098607844583362
17,1,Brant Daugherty,220.0,4.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.1891358181931099,0.0,,0,0.5690099143470446,0.4293496735769633
17,2,Brant Daugherty,230.0,4.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.2741105835641121,220.0,10.0,0,1.4549689727711286,0.3257469821142895
17,3,Brant Daugherty,270.0,1.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.7560496028466891,225.0,40.0,0,3.570450060074408,0.1436591470744696
17,4,Brant Daugherty,210.0,3.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.1300487182816165,240.0,-60.0,0,1.6848400784853608,0.3010253406930471
17,5,Brant Daugherty,270.0,2.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.6218125673210191,232.5,60.0,0,2.9424806725642787,0.18675416216355875
17,6,Brant Daugherty,310.0,3.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.8161065613219802,240.0,40.0,0,2.8931155237803576,0.1905318951870404
17,7,Brant Daugherty,285.0,2.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.7334767230784256,251.66666666666663,-25.0,0,3.2032895998360207,0.167751856916054
17,8,Brant Daugherty,270.0,3.0,True,Peta Murgatroyd,Actor/Actress,28,Ohio,United States,Eliminated Week 8,7,8,0.7732616071083915,256.42857142857144,-15.0,0,2.872641234434097,0.19211576880030867
17,1,Christina Milian,220.0,4.0,True,Mark Ballas,Singer/Rapper,31,New Jersey,United States,Eliminated Week 5,9,5,0.1891358181931099,0.0,,0,2.5690099143470446,0.21678435600283336
17,2,Christina Milian,250.00000000000003,2.0,True,Mark Ballas,Singer/Rapper,31,New Jersey,United States,Eliminated Week 5,9,5,0.9319759841179812,220.0,30.00000000000003,0,5.4469007491651595,0.06160370267057045
17,3,Christina Milian,260.0,2.0,True,Mark Ballas,Singer/Rapper,31,New Jersey,United States,Eliminated Week 5,9,5,0.624562715395091,235.0,9.999999999999972,0,4.955691270827778,0.07742595089712674
17,4,Christina Milian,240.0,2.0,True,Mark Ballas,Singer/Rapper,31,New Jersey,United States,Eliminated Week 5,9,5,0.4421656421574962,243.33333333333331,-20.0,0,4.662346358697469,0.08857390843710589
17,5,Christina Milian,280.0,1.0,True,Mark Ballas,Singer/Rapper,31,New Jersey,United States,Eliminated Week 5,9,5,0.7056524640384599,242.5,40.0,0,5.540260858948736,0.05895977636199274
17,1,Corbin Bleu,240.0,2.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.7565432727724406,0.0,,0,-2.598371574257815,0.7856979204585778
17,2,Corbin Bleu,260.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,1.2609086843949149,240.0,20.0,0,-0.4901967540782515,0.5609696790326615
17,3,Corbin Bleu,260.0,2.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.624562715395091,250.0,0.0,0,-1.994106272752541,0.7304787957224221
17,4,Corbin Bleu,270.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.754282566033376,253.33333333333331,10.0,0,-1.33783515823723,0.6612607447053026
17,5,Corbin Bleu,280.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.7056524640384599,257.5,10.0,0,-1.4095366846315822,0.6692441258710747
17,6,Corbin Bleu,269.999,6.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.5382776818310223,262.0,-10.001000000000031,0,-3.7725252281684405,0.8683288086125325
17,7,Corbin Bleu,295.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.8065200481982687,263.33316666666667,25.001000000000037,0,-1.2123674912541174,0.6470697721572187
17,8,Corbin Bleu,300.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,0.9841511363197712,267.857,5.0,0,-0.8843856086087034,0.6087814079003766
17,9,Corbin Bleu,290.0,1.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,1.1470209958374264,271.874875,-10.0,0,-0.5840943513723609,0.5724972414015103
17,10,Corbin Bleu,281.25,2.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,1.261361728082703,273.88877777777776,-8.75,0,-0.7926330998417428,0.5978023508307901
17,11,Corbin Bleu,296.664,2.0,True,Karina Smirnoff,Actor/Actress,24,New York,United States,2nd Place,2,999,1.421875933592572,274.6249,15.413999999999987,0,-0.5074740574393557,0.5630960962787445
17,1,Elizabeth Berkley Lauren,240.0,2.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.7565432727724406,0.0,,0,1.4016284257421852,0.33163173108402505
17,2,Elizabeth Berkley Lauren,250.00000000000003,2.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.9319759841179812,240.0,10.000000000000028,0,2.513837357724735,0.2215047805159775
17,3,Elizabeth Berkley Lauren,250.00000000000003,3.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.4930758279434933,245.0,0.0,0,1.3409324815811487,0.3383924495465167
17,4,Elizabeth Berkley Lauren,270.0,1.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.754282566033376,246.66666666666663,19.99999999999997,0,2.639852638909578,0.21083055226159353
17,5,Elizabeth Berkley Lauren,260.0,3.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.5379726706035783,252.5,-10.0,0,1.4451053990191847,0.3268311089713509
17,6,Elizabeth Berkley Lauren,319.99800000000005,2.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.8855481537109356,254.0,59.99800000000005,0,2.478924940353579,0.2245295644358717
17,7,Elizabeth Berkley Lauren,270.0,3.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.6239117353986607,264.99966666666666,-49.99800000000005,0,1.6382943386406215,0.30594472215637236
17,8,Elizabeth Berkley Lauren,250.00000000000003,4.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,0.6326685876341388,265.714,-19.99999999999997,0,1.2394533038609588,0.34984362272947145
17,9,Elizabeth Berkley Lauren,280.0,2.0,True,Valentin Chmerkovskiy,Actor/Actress,39,Michigan,United States,Eliminated Week 9,6,9,1.074767704761053,263.74975,29.99999999999997,0,2.84480651819499,0.19428510482846972
17,1,Jack Osbourne,230.0,3.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.4728395454827752,0.0,,0,-2.5146808299553856,0.7785679352921521
17,2,Jack Osbourne,240.0,3.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.6030432838410462,230.0,10.0,0,-1.5155968347520687,0.6808755556463408
17,3,Jack Osbourne,220.0,5.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.0986151655886985,235.0,-20.0,0,-3.2205628706956304,0.8334504563546427
17,4,Jack Osbourne,240.0,2.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.4421656421574962,230.0,20.0,0,-1.3822780470089135,0.6662202602842221
17,5,Jack Osbourne,270.0,2.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.6218125673210191,232.5,30.0,0,-1.0575193274357213,0.6291937767906293
17,6,Jack Osbourne,269.998,7.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.5382707362826739,240.0,-0.0020000000000095,0,-3.262821962568516,0.8363628373942632
17,7,Jack Osbourne,285.0,2.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.7334767230784256,244.99966666666668,15.00200000000001,0,-0.8190237186273137,0.6009708260952816
17,8,Jack Osbourne,300.0,1.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,0.9841511363197712,250.714,15.0,0,0.058239677364456455,0.492720554715078
17,9,Jack Osbourne,270.0,3.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,1.0025144136846798,256.87475,-30.0,0,-0.7221086558488814,0.5892956331371151
17,10,Jack Osbourne,266.25,3.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,1.1512792499954854,258.3331111111111,-3.75,0,-0.45522522650422603,0.5566587518999224
17,11,Jack Osbourne,279.999,3.0,True,Cheryl Burke,TV Personality,27,,England,3rd Place,3,999,1.3041327408294852,259.1248,13.748999999999969,0,-0.18337215507072235,0.5229054757028785
17,1,Keyshawn Johnson,170.0,7.0,True,Sharna Burgess,Athlete,41,California,United States,Eliminated Week 2,12,2,-1.229382818255217,0.0,,1,2.0024039793791832,0.26870516149829454
17,2,Keyshawn Johnson,180.0,8.0,True,Sharna Burgess,Athlete,41,California,United States,Eliminated Week 2,12,2,-1.3705529178205589,170.0,10.0,1,1.9060841213248452,0.27827345071179244
17,1,Leah Remini,210.0,5.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,-0.0945679090965553,0.0,,0,-2.347299341350526,0.7638040771680836
17,2,Leah Remini,240.0,3.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.6030432838410462,210.0,30.0,0,0.41746655668835597,0.44800532565340623
17,3,Leah Remini,240.0,4.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.3615889404918948,225.0,0.0,0,-0.3742312205048455,0.5466428925195415
17,4,Leah Remini,240.0,2.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.4421656421574962,230.0,0.0,0,0.6177219529910865,0.4233927859046794
17,5,Leah Remini,220.0,5.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.2026130837338151,232.5,-20.0,1,-0.8641383944390792,0.6063676652236446
17,6,Leah Remini,279.999,5.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.6077331653166745,230.0,59.99899999999997,0,-0.34064554647768297,0.5424780527745837
17,7,Leah Remini,265.0,4.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.5873900728387391,238.33316666666667,-14.998999999999969,0,0.06807041288086957,0.49149201967438777
17,8,Leah Remini,280.0,2.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.8435581168455181,242.14271428571428,15.0,0,1.365288352076166,0.33567140564223547
17,9,Leah Remini,270.0,3.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,1.0025144136846798,246.874875,-10.0,0,1.2444234582251346,0.3492785954450113
17,10,Leah Remini,243.75,4.0,True,Tony Dovolani,Actor/Actress,43,New York,United States,Eliminated Week 10,5,10,0.9861555328646588,249.4443333333333,-26.25,0,0.8075577356502155,0.4004047658252681
17,1,"Nicole ""Snooki"" Polizzi",230.0,3.0,True,Sasha Farber,TV Personality,25,,Chile,Eliminated Week 7,8,7,0.4728395454827752,0.0,,0,2.4853191700446144,0.22397338576853482
17,2,"Nicole ""Snooki"" Polizzi",200.0,6.0,True,Sasha Farber,TV Personality,25,,Chile,Eliminated Week 7,8,7,-0.7126875172666903,230.0,-30.0,0,-0.08280615495786492,0.5103492910029647
17,3,"Nicole ""Snooki"" Polizzi",250.00000000000003,3.0,True,Sasha Farber,TV Personality,25,,Chile,Eliminated Week 7,8,7,0.4930758279434933,215.0,50.00000000000003,0,3.2405275687417854,0.1651684943148449
17,4,"Nicole ""Snooki"" Polizzi",240.0,2.0,True,Sasha Farber,TV Personality,25,,Chile,Eliminated Week 7,8,7,0.4421656421574962,226.66666666666663,-10.000000000000028,0,3.60656585156449,0.14145190619068143
