season,celebrity_name,week,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge
21,Tamar Braxton,5,217.5,7.0,True,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,0.35255277776253935,248.125,-52.5,False
21,Tamar Braxton,6,300.0,1.0,True,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,0.9156483875267627,242.0,82.5,False
21,Tamar Braxton,7,270.0,4.0,True,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,0.714209803162243,251.66666666666666,-30.0,False
21,Tamar Braxton,8,280.0,3.0,True,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,0.9000941366216769,254.28571428571428,10.0,False
21,Tamar Braxton,9,244.99999999999997,5.0,True,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,0.8283496561081231,257.5,-35.00000000000003,True
21,Tamar Braxton,10,0.0,4.0,False,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,-0.638520664940277,256.1111111111111,-244.99999999999997,True
21,Tamar Braxton,11,0.0,3.0,False,Valentin Chmerkovskiy,Singer/Rapper,38,Maryland,United States,Withdrew,5,-1,-0.6401142745532987,230.5,0.0,True
21,Victor Espinoza,1,150.0,5.0,True,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-0.9454229135015619,,,False
21,Victor Espinoza,2,185.0,6.0,True,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-0.7630064601840354,150.0,35.0,False
21,Victor Espinoza,3,,9.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.6711304398799918,167.5,-185.0,True
21,Victor Espinoza,4,,9.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.6585413329207521,111.66666666666667,0.0,True
21,Victor Espinoza,5,,9.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.3962945540332155,83.75,0.0,True
21,Victor Espinoza,6,,7.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.3845311366950566,67.0,0.0,True
21,Victor Espinoza,7,,6.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.2141566653758131,55.833333333333336,0.0,True
21,Victor Espinoza,8,,7.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-1.0271594479556152,47.857142857142854,0.0,True
21,Victor Espinoza,9,,6.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-0.8848280417518588,41.875,0.0,True
21,Victor Espinoza,10,,4.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-0.638520664940277,37.22222222222222,0.0,True
21,Victor Espinoza,11,,3.0,False,Karina Smirnoff,Athlete,43,,Mexico,Eliminated Week 2,12,2,-0.6401142745532987,33.5,0.0,True
22,Antonio Brown,1,210.0,2.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.378062683865246,,,False
22,Antonio Brown,2,190.0,4.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,-0.21210793255115332,210.0,-20.0,False
22,Antonio Brown,3,200.0,6.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.03831752577651305,200.0,10.0,False
22,Antonio Brown,4,262.5,2.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.6481481243779635,200.0,62.5,False
22,Antonio Brown,5,195.0,8.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.21136482737841597,215.625,-67.5,True
22,Antonio Brown,6,270.0,3.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.6971319371349448,211.5,75.0,False
22,Antonio Brown,7,260.0,3.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.6190056085054387,221.25,-10.0,False
22,Antonio Brown,8,270.0,4.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.8746598953265641,226.78571428571428,10.0,False
22,Antonio Brown,9,275.0,5.0,True,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,1.0507038463855813,232.1875,5.0,True
22,Antonio Brown,10,,4.0,False,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,-0.5526409972565531,236.94444444444446,-275.0,True
22,Antonio Brown,11,,,False,Sharna Burgess,Athlete,27,Florida,United States,Eliminated Week 9,5,9,0.0,213.25,,False
22,Doug Flutie,1,150.0,5.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-1.4366381986879346,,,True
22,Doug Flutie,2,200.0,3.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,0.10605396627557712,150.0,50.0,False
22,Doug Flutie,3,200.0,6.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,0.03831752577651305,175.0,0.0,False
22,Doug Flutie,4,180.0,7.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-0.19893655302689972,183.33333333333334,-20.0,True
22,Doug Flutie,5,210.0,7.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,0.35227471229735996,182.5,30.0,False
22,Doug Flutie,6,210.0,6.0,True,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,0.1796731796739549,188.0,0.0,True
22,Doug Flutie,7,,5.0,False,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-1.3517061246955502,191.66666666666666,-210.0,True
22,Doug Flutie,8,,6.0,False,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-0.9536614342592861,164.28571428571428,0.0,True
22,Doug Flutie,9,,6.0,False,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-0.8084504126344819,143.75,0.0,True
22,Doug Flutie,10,,4.0,False,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,-0.5526409972565531,127.77777777777777,0.0,True
22,Doug Flutie,11,,,False,Karina Smirnoff,Athlete,53,Maryland,United States,Eliminated Week 6,9,6,0.0,115.0,,False
22,Geraldo Rivera,1,130.0,6.0,True,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-2.0415384928723284,,,True
22,Geraldo Rivera,2,130.0,6.0,True,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-2.121079325511536,130.0,0.0,True
22,Geraldo Rivera,3,,8.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-3.027084536344531,130.0,-130.0,True
22,Geraldo Rivera,4,,8.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-2.0471213037284195,86.66666666666667,0.0,True
22,Geraldo Rivera,5,,9.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-1.620463676567856,65.0,0.0,True
22,Geraldo Rivera,6,,7.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-1.6314324714395096,52.0,0.0,True
22,Geraldo Rivera,7,,5.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-1.3517061246955502,43.333333333333336,0.0,True
22,Geraldo Rivera,8,,6.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-0.9536614342592861,37.142857142857146,0.0,True
22,Geraldo Rivera,9,,6.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-0.8084504126344819,32.5,0.0,True
22,Geraldo Rivera,10,,4.0,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,-0.5526409972565531,28.88888888888889,0.0,True
22,Geraldo Rivera,11,,,False,Edyta Sliwinska,Journalist,72,New York,United States,Eliminated Week 2,12,2,0.0,26.0,,False
22,Ginger Zee,1,230.0,1.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.9829629780496395,,,False
22,Ginger Zee,2,210.0,2.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.4242158651023076,230.0,-20.0,False
22,Ginger Zee,3,210.0,5.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.19158762888256525,220.0,0.0,False
22,Ginger Zee,4,270.0,1.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.7251558223238602,216.66666666666666,60.0,False
22,Ginger Zee,5,240.0,3.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.634094482135248,230.0,-30.0,False
22,Ginger Zee,6,240.0,5.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.43840255840444986,232.0,0.0,False
22,Ginger Zee,7,275.0,2.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.7327005161901111,233.33333333333334,35.0,False
22,Ginger Zee,8,300.0,1.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,1.077806709724992,239.28571428571428,25.0,False
22,Ginger Zee,9,280.0,4.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,1.084506651095037,246.875,-20.0,False
22,Ginger Zee,10,283.332,3.0,True,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,1.6071051951584978,250.55555555555554,3.3319999999999936,True
22,Ginger Zee,11,,,False,Valentin Chmerkovskiy,News Anchor,35,California,United States,3rd Place,3,999,0.0,253.83319999999998,,False
22,Jodie Sweetin,1,200.0,3.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.07561253677304919,,,False
22,Jodie Sweetin,2,210.0,2.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.4242158651023076,200.0,10.0,False
22,Jodie Sweetin,3,230.0,3.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.4981278350946697,205.0,20.0,False
22,Jodie Sweetin,4,202.5,6.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.03208654081079028,213.33333333333334,-27.5,False
22,Jodie Sweetin,5,262.5,2.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.8454593095136639,210.625,60.0,False
22,Jodie Sweetin,6,250.00000000000003,4.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.5246456846479484,221.0,-12.499999999999972,False
22,Jodie Sweetin,7,255.0,4.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.5811073059438813,225.83333333333334,4.999999999999972,True
22,Jodie Sweetin,8,300.0,1.0,True,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,1.077806709724992,230.0,45.0,False
22,Jodie Sweetin,9,,6.0,False,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,-0.8084504126344819,238.75,-300.0,True
22,Jodie Sweetin,10,,4.0,False,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,-0.5526409972565531,212.22222222222223,0.0,True
22,Jodie Sweetin,11,,,False,Keo Motsepe,Actor/Actress,34,California,United States,Eliminated Week 8,6,8,0.0,191.0,,False
22,Kim Fields,1,200.0,3.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.07561253677304919,,,False
22,Kim Fields,2,190.0,4.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,-0.21210793255115332,200.0,-10.0,False
22,Kim Fields,3,220.0,4.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.34485773198861747,195.0,30.0,False
22,Kim Fields,4,240.0,4.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.4171250305402736,203.33333333333334,20.0,False
22,Kim Fields,5,210.0,7.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.35227471229735996,212.5,-30.0,False
22,Kim Fields,6,240.0,5.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.43840255840444986,212.0,30.0,False
22,Kim Fields,7,260.0,3.0,True,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.6190056085054387,216.66666666666666,20.0,False
22,Kim Fields,8,,6.0,False,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,-0.9536614342592861,222.85714285714286,-260.0,True
22,Kim Fields,9,,6.0,False,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,-0.8084504126344819,195.0,0.0,True
22,Kim Fields,10,,4.0,False,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,-0.5526409972565531,173.33333333333334,0.0,True
22,Kim Fields,11,,,False,Sasha Farber,Actor/Actress,46,New York,United States,Eliminated Week 7,8,7,0.0,156.0,,False
22,Marla Maples,1,210.0,2.0,True,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,0.378062683865246,,,False
22,Marla Maples,2,200.0,3.0,True,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,0.10605396627557712,210.0,-10.0,False
22,Marla Maples,3,210.0,5.0,True,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,0.19158762888256525,205.0,10.0,False
22,Marla Maples,4,210.0,5.0,True,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,0.10909423875668695,206.66666666666666,0.0,False
22,Marla Maples,5,,9.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-1.620463676567856,207.5,-210.0,True
22,Marla Maples,6,,7.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-1.6314324714395096,166.0,0.0,True
22,Marla Maples,7,,5.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-1.3517061246955502,138.33333333333334,0.0,True
22,Marla Maples,8,,6.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-0.9536614342592861,118.57142857142857,0.0,True
22,Marla Maples,9,,6.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-0.8084504126344819,103.75,0.0,True
22,Marla Maples,10,,4.0,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,-0.5526409972565531,92.22222222222223,0.0,True
22,Marla Maples,11,,,False,Tony Dovolani,TV Personality,52,Georgia,United States,Eliminated Week 4,10,4,0.0,83.0,,False
22,Mischa Barton,1,160.0,4.0,True,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-1.1341880515957379,,,False
22,Mischa Barton,2,150.0,5.0,True,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-1.484755527858075,160.0,-10.0,True
22,Mischa Barton,3,180.0,7.0,True,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-0.26822268043559133,155.0,30.0,True
22,Mischa Barton,4,,8.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-2.0471213037284195,163.33333333333334,-180.0,True
22,Mischa Barton,5,,9.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-1.620463676567856,122.5,0.0,True
22,Mischa Barton,6,,7.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-1.6314324714395096,98.0,0.0,True
22,Mischa Barton,7,,5.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-1.3517061246955502,81.66666666666667,0.0,True
22,Mischa Barton,8,,6.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-0.9536614342592861,70.0,0.0,True
22,Mischa Barton,9,,6.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-0.8084504126344819,61.25,0.0,True
22,Mischa Barton,10,,4.0,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,-0.5526409972565531,54.44444444444444,0.0,True
22,Mischa Barton,11,,,False,Artem Chigvintsev,Actor/Actress,30,,England,Eliminated Week 3,11,3,0.0,49.0,,False
22,Nyle DiMarco,1,230.0,1.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.9829629780496395,,,False
22,Nyle DiMarco,2,200.0,3.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.10605396627557712,230.0,-30.0,False
22,Nyle DiMarco,3,250.00000000000003,1.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.8046680413067745,215.0,50.00000000000003,False
22,Nyle DiMarco,4,255.0,3.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.571140426432067,226.66666666666666,4.999999999999972,False
22,Nyle DiMarco,5,277.5,1.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.986369194432608,233.75,22.5,False
22,Nyle DiMarco,6,250.00000000000003,4.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.5246456846479484,242.5,-27.49999999999997,False
22,Nyle DiMarco,7,280.0,1.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.7705988187516687,243.75,29.99999999999997,False
22,Nyle DiMarco,8,290.0,2.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,1.010091104925516,248.92857142857142,10.0,False
22,Nyle DiMarco,9,285.0,3.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,1.1183094558044926,254.0625,-5.0,False
22,Nyle DiMarco,10,289.99800000000005,2.0,True,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,1.6579179099899988,257.5,4.998000000000047,False
22,Nyle DiMarco,11,,,False,Peta Murgatroyd,Model,26,New York,United States,1st Place,1,999,0.0,260.7498,,False
22,Paige VanZant,1,210.0,2.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.378062683865246,,,False
22,Paige VanZant,2,240.0,1.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,1.378701561582499,210.0,30.0,False
22,Paige VanZant,3,230.0,3.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.4981278350946697,225.0,-10.0,False
22,Paige VanZant,4,270.0,1.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.7251558223238602,226.66666666666666,40.0,False
22,Paige VanZant,5,232.5,4.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.563639539675776,237.5,-37.5,False
22,Paige VanZant,6,280.0,2.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.7833750633784431,236.5,47.5,False
22,Paige VanZant,7,275.0,2.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.7327005161901111,243.75,-5.0,False
22,Paige VanZant,8,280.0,3.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.94237550012604,248.21428571428572,5.0,False
22,Paige VanZant,9,295.0,2.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,1.185915065223404,252.1875,15.0,False
22,Paige VanZant,10,296.666,1.0,True,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,1.7087458701604823,256.94444444444446,1.6659999999999968,False
22,Paige VanZant,11,,,False,Mark Ballas,Athlete,22,Oregon,United States,2nd Place,2,999,0.0,260.9166,,False
22,Von Miller,1,210.0,2.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.378062683865246,,,False
22,Von Miller,2,200.0,3.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.10605396627557712,210.0,-10.0,False
22,Von Miller,3,200.0,6.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.03831752577651305,205.0,0.0,False
22,Von Miller,4,240.0,4.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.4171250305402736,203.33333333333334,40.0,False
22,Von Miller,5,217.5,6.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.42272965475683194,212.5,-22.5,False
22,Von Miller,6,240.0,5.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.43840255840444986,213.5,22.5,False
22,Von Miller,7,260.0,3.0,True,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.6190056085054387,217.91666666666666,20.0,False
22,Von Miller,8,,6.0,False,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,-0.9536614342592861,223.92857142857142,-260.0,True
22,Von Miller,9,,6.0,False,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,-0.8084504126344819,195.9375,0.0,True
22,Von Miller,10,,4.0,False,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,-0.5526409972565531,174.16666666666666,0.0,True
22,Von Miller,11,,,False,Witney Carson,Athlete,27,Texas,United States,Eliminated Week 7,7,7,0.0,156.75,,False
22,Wanya Morris,1,230.0,1.0,True,Lindsay Arnold,Singer/Rapper,42,Pennsylvania,United States,Eliminated Week 9,4,9,0.9829629780496395,,,False
